area|bedrooms|contractType|currentPhase|floor|isMarketplace|parkingSpots|price|productType|status|subwayShortestDistance|suits|towerHasElevator|lat|lng|streetType|neighborhood|taxRobberyMurder
64|3|non_exclusive|ready_to_move|5|1|1|350000.0|market|SOLD|3053.07|1|1|-23.4723404|-46.6375587|Avenida|Mandaqui|0.0
127|3|exclusive|ready_to_move|8|1|1|1150000.0|market|SOLD|227.814|1|1|-23.5646042|-46.6856111|Rua|Pinheiros|0.0
46|2|exclusive|ready_to_move|7|1|1|490000.0|market|SOLD|264.471|0|1|-23.540379|-46.6513464|Rua|Santa cecilia|0.0
153|3|non_exclusive|ready_to_move|5|1|3|1700000.0|market|SOLD|1137.86|3|1|-23.5360741|-46.6690349|Rua|Perdizes|0.0
73|2|non_exclusive|ready_to_move|4|1|2|1150000.0|market|SOLD|194.313|1|1|-23.5655487|-46.701014|Rua|Pinheiros|0.0
82|3|exclusive|ready_to_move|6|1|1|610000.0|market|SOLD|1923.43|1|1|-23.5892727|-46.7424538|Avenida|Vila sonia|4.55
52|1|non_exclusive|ready_to_move|4|1|1|640000.0|market|SOLD|1806.72|0|1|-23.6001741|-46.6830067|Rua|Vila olimpia|0.0
115|3|non_exclusive|ready_to_move|2|1|1|970000.0|market|SOLD|523.253|0|1|-23.5645076|-46.6492665|Alameda|Bela vista|0.0
140|3|exclusive|ready_to_move|20|1|2|1490000.0|market|SOLD|2395.67|3|1|-23.5779869|-46.6065224|Rua|Ipiranga|0.0
127|3|exclusive|ready_to_move|15|1|2|1200000.0|market|SOLD|546.659|1|1|-23.6007853|-46.6197968|Rua|Cursino|0.0
74|2|non_exclusive|ready_to_move|6|1|2|750000.0|market|SOLD|2144.93|2|0|-23.559112|-46.570952|Rua|Agua rasa|2.27
121|3|exclusive|ready_to_move|20|1|2|1200000.0|market|SOLD|5381.35|1|1|-23.526575|-46.7390487|Avenida|Vila leopoldina|0.0
75|2|exclusive|ready_to_move|6|1|1|620000.0|market|SOLD|309.185|0|1|-23.5760432|-46.6440767|Rua|Paraiso|0.0
52|2|exclusive|ready_to_move|4|1|1|360000.0|market|SOLD|623.007|0|1|-23.5594163|-46.6319985|Rua|Liberdade|0.0
107|3|exclusive|ready_to_move|7|1|2|1069000.0|market|SOLD|1589.91|1|1|-23.5232852|-46.6827043|Rua|Vila romana|0.0
46|2|exclusive|ready_to_move|20|1|1|330000.0|market|SOLD|2144.47|1|0|-23.6056531|-46.7250826|Rua|Morumbi|0.0
94|3|exclusive|ready_to_move|7|1|2|1190000.0|market|SOLD|191.769|1|1|-23.6010016|-46.6110058|Rua|Ipiranga|0.0
63|2|exclusive|ready_to_move|17|1|2|590000.0|market|SOLD|560.05|1|1|-23.607068|-46.6109714|Rua|Ipiranga|0.0
116|2|exclusive|ready_to_move|10|1|1|1500000.0|market|SOLD|1842.75|1|1|-23.5815477|-46.6773992|Rua|Itaim bibi|0.0
85|3|exclusive|ready_to_move|4|1|2|890000.0|market|SOLD|967.086|1|0|-23.609102|-46.618146|Rua|Cursino|0.0
177|3|non_exclusive|ready_to_move|9|1|3|1831000.0|market|SOLD|275.282|3|1|-23.5905801|-46.6324754|Rua|Chacara klabin|0.0
121|2|exclusive|ready_to_move|11|1|2|1390000.0|market|SOLD|734.79|1|0|-23.6097873|-46.6604388|Alameda|Moema indios|0.0
66|2|non_exclusive|ready_to_move|22|1|1|580000.0|market|SOLD|3037.39|1|0|-23.65138|-46.67058|Rua|Cidade ademar|0.0
69|3|exclusive|ready_to_move|6|1|1|445000.0|market|SOLD|945.895|1|1|-23.6097682|-46.6013876|Rua|Sacoma|2.27
60|1|exclusive|ready_to_move|9|1|1|750000.0|market|SOLD|546.145|1|1|-23.6071636|-46.6586347|Avenida|Moema indios|0.0
123|2|exclusive|ready_to_move|15|1|1|599000.0|market|SOLD|5580.19|1|0|-23.4829616|-46.6956778|Avenida|Freguesia do o|2.27
106|3|exclusive|ready_to_move|5|1|3|960000.0|market|SOLD|712.038|1|1|-23.6172561|-46.632402|Rua|Saude|2.27
70|0|non_exclusive|ready_to_move|12|1|1|530000.0|market|FOR_SALE|5760.29|1|1|-23.5317834|-46.7451035|Avenida|Vila leopoldina|0.0
70|3|exclusive|ready_to_move|15|1|2|530000.0|market|SOLD|3651.34|1|1|-23.5500745|-46.7349453|Avenida|Jaguare|0.0
121|3|exclusive|demolition|5|0|2|1290000.0|home_flipping|SOLD|734.79|1|0|-23.6097873|-46.6604388|Alameda|Moema indios|0.0
65|2|exclusive|ready_to_move|17|1|2|742000.0|market|SOLD|1437.57|1|1|-23.5317143|-46.680006|Rua|Perdizes|0.0
61|2|exclusive|ready_to_move|7|1|3|850000.0|market|SOLD|2149.08|1|1|-23.5996725|-46.6869216|Rua|Brooklin|0.0
77|1|exclusive|ready_to_move|3|1|2|890000.0|market|SOLD|2446.47|1|1|-23.5398084|-46.7137682|Rua|Alto de pinheiros|2.27
80|3|exclusive|ready_to_move|6|1|2|730000.0|market|SOLD|1050.19|1|1|-23.6053643|-46.6220842|Avenida|Cursino|0.0
116|3|exclusive|ready_to_move|12|1|3|820000.0|market|SOLD|2531.17|2|0|-23.4876305|-46.6435212|Rua|Santana|0.0
67|3|exclusive|ready_to_move|1|1|1|400000.0|market|SOLD|1758.38|1|1|-23.62509|-46.7413931|Rua|Vila andrade|0.0
126|3|non_exclusive|ready_to_move|9|1|1|1550000.0|market|SOLD|147.931|1|1|-23.5605638|-46.6706315|Rua|Jardim america|0.0
91|2|exclusive|ready_to_move|2|1|1|920000.0|market|SOLD|655.778|0|0|-23.6044323|-46.6706093|Avenida|Moema passaros|0.0
114|3|exclusive|ready_to_move|8|1|2|950000.0|market|SOLD|392.882|1|1|-23.5928475|-46.6266323|Avenida|Chacara klabin|0.0
92|3|exclusive|ready_to_move|3|1|3|1090000.0|market|SOLD|592.804|1|0|-23.587962|-46.6403353|Rua|Vila mariana|0.0
84|3|exclusive|ready_to_move|11|1|2|805000.0|market|SOLD|497.887|1|1|-23.5989619|-46.6318012|Rua|Chacara klabin|0.0
58|2|exclusive|ready_to_move|20|1|2|450000.0|market|SOLD|2530.94|1|0|-23.6193385|-46.7362848|Rua|Vila andrade|0.0
147|2|exclusive|ready_to_move|1|1|1|1700000.0|market|SOLD|1640.6|1|0|-23.5808153|-46.6821447|Rua|Itaim bibi|0.0
63|3|exclusive|ready_to_move|8|1|2|260000.0|market|SOLD|3441.85|1|1|-23.6323471|-46.6014485|Rua|Sacoma|2.27
167|3|exclusive|ready_to_move|6|1|3|1800000.0|market|SOLD|1086.72|3|1|-23.6241895|-46.673123|Rua|Campo belo|0.0
130|3|non_exclusive|ready_to_move|6|1|5|1520000.0|market|SOLD|289.493|3|0|-23.5013375|-46.627273|Rua|Santana|0.0
69|2|exclusive|ready_to_move|7|1|1|820000.0|market|SOLD|1812.54|1|1|-23.5980131|-46.6808905|Rua|Vila olimpia|0.0
83|2|non_exclusive|ready_to_move|7|1|2|970000.0|market|SOLD|497.887|1|1|-23.5989619|-46.6318012|Rua|Chacara klabin|0.0
64|3|non_exclusive|ready_to_move|7|1|1|430000.0|market|SOLD|2484.59|0|0|-23.6628797|-46.6842046|Avenida|Campo grande|0.0
138|3|exclusive|ready_to_move|8|1|3|1130000.0|market|SOLD|347.331|1|1|-23.5957056|-46.6311108|Rua|Chacara klabin|0.0
55|2|exclusive|ready_to_move|4|1|1|415000.0|market|SOLD|2372.5|0|1|-23.6408494|-46.6638568|Rua|Jabaquara|0.0
102|3|exclusive|ready_to_move|6|1|2|695000.0|market|SOLD|908.766|1|1|-23.5306002|-46.6747077|Rua|Perdizes|0.0
241|4|exclusive|ready_to_move|4|1|5|3300000.0|market|SOLD|435.508|3|1|-23.6023847|-46.6578372|Alameda|Moema indios|0.0
107|2|exclusive|ready_to_move|3|1|1|1150000.0|market|SOLD|1225.71|1|0|-23.5728618|-46.6601417|Rua|Jardim paulista|0.0
117|2|non_exclusive|ready_to_move|14|1|2|250000.0|market|SOLD|4491.33|0|0|-23.4774669|-46.6593095|Rua|Cachoeirinha|0.0
128|3|non_exclusive|ready_to_move|3|1|2|960000.0|market|SOLD|797.225|1|1|-23.6117152|-46.6766331|Rua|Campo belo|0.0
630|3|exclusive|ready_to_move|8|1|5|4900000.0|market|SOLD|2515.2|3|1|-23.5369054|-46.7132698|Rua|Alto de pinheiros|2.27
50|2|exclusive|ready_to_move|8|1|1|238500.0|market|SOLD|7038.96|0|1|-23.4201321|-46.5805341|Rua|Tremembe|0.0
